writer,same_text,isEng,train,file_name,male,x,y,x2,y2,n_cc
20,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0020_1.jpg,0,1482,494,1976,988,160
27,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0027_4.jpg,1,986,1972,1479,2465,160
66,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0066_3.jpg,0,1972,493,2465,986,160
117,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0117_1.jpg,0,1972,493,2465,986,160
146,1,0,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0146_2.jpg,0,986,986,1479,1479,159
240,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0240_3.jpg,1,1482,988,1976,1482,159
247,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0247_1.jpg,1,986,493,1479,986,159
83,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0083_1.jpg,1,988,494,1482,988,159
270,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0270_3.jpg,0,988,494,1482,988,159
148,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0148_4.jpg,1,1479,1972,1972,2465,159
206,0,0,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0206_1.jpg,1,494,494,988,988,159
80,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0080_4.jpg,0,1482,1976,1976,2470,158
148,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0148_4.jpg,1,986,1972,1479,2465,158
256,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0256_2.jpg,0,492,984,984,1476,158
225,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0225_4.jpg,0,988,1482,1482,1976,158
3,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0003_4.jpg,0,1479,1972,1972,2465,158
27,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0027_4.jpg,1,986,1479,1479,1972,158
27,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0027_4.jpg,1,493,1972,986,2465,158
80,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0080_4.jpg,0,494,1482,988,1976,158
180,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0180_2.jpg,1,494,988,988,1482,157
240,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0240_3.jpg,1,988,494,1482,988,157
187,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0187_2.jpg,1,988,1482,1482,1976,157
42,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0042_3.jpg,1,494,494,988,988,157
126,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0126_3.jpg,0,494,988,988,1482,157
187,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0187_2.jpg,1,1482,1482,1976,1976,157
126,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0126_2.jpg,0,988,988,1482,1482,156
114,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0114_1.jpg,0,0,494,494,988,156
95,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0095_1.jpg,0,494,494,988,988,156
22,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0022_2.jpg,0,986,1479,1479,1972,156
256,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0256_1.jpg,0,986,493,1479,986,156
148,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0148_4.jpg,1,986,986,1479,1479,156
265,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0265_2.jpg,0,988,988,1482,1482,156
224,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0224_1.jpg,0,493,493,986,986,156
140,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0140_3.jpg,1,1976,494,2470,988,156
22,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0022_2.jpg,0,986,986,1479,1479,155
39,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0039_2.jpg,1,988,988,1482,1482,155
124,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0124_1.jpg,0,986,493,1479,986,155
83,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0083_1.jpg,1,494,494,988,988,154
264,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0264_3.jpg,1,494,494,988,988,154
247,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0247_4.jpg,1,986,1479,1479,1972,154
3,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0003_4.jpg,0,493,1479,986,1972,154
4,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0004_2.jpg,0,1482,988,1976,1482,154
248,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0248_4.jpg,0,986,1479,1479,1972,154
3,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0003_4.jpg,0,986,1972,1479,2465,154
78,1,1,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0078_4.jpg,0,990,1485,1485,1980,153
64,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0064_2.jpg,0,493,986,986,1479,153
247,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0247_1.jpg,1,1479,493,1972,986,153
66,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0066_1.jpg,0,0,494,494,988,153
268,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0268_2.jpg,1,493,986,986,1479,153
138,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0138_1.jpg,0,493,986,986,1479,153
225,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0225_1.jpg,0,1479,493,1972,986,153
274,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0274_1.jpg,1,988,988,1482,1482,153
247,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0247_2.jpg,1,0,988,494,1482,153
206,0,0,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0206_1.jpg,1,988,494,1482,988,152
240,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0240_4.jpg,1,992,1984,1488,2480,152
256,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0256_3.jpg,0,493,493,986,986,152
148,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0148_4.jpg,1,986,1479,1479,1972,151
74,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0074_1.jpg,0,1479,493,1972,986,151
257,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0257_1.jpg,0,493,493,986,986,151
3,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0003_4.jpg,0,1972,1479,2465,1972,150
274,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0274_1.jpg,1,988,494,1482,988,150
126,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0126_1.jpg,0,1972,493,2465,986,150
63,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0063_3.jpg,0,1482,494,1976,988,150
190,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0190_3.jpg,1,988,494,1482,988,149
224,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0224_1.jpg,0,0,493,493,986,149
76,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0076_1.jpg,0,988,494,1482,988,149
182,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0182_1.jpg,1,1485,495,1980,990,149
224,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0224_4.jpg,0,1488,1984,1984,2480,149
101,0,0,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0101_1.jpg,1,988,494,1482,988,149
97,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0097_4.jpg,0,1479,1479,1972,1972,149
234,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0234_4.jpg,1,1482,1976,1976,2470,149
264,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0264_4.jpg,1,494,1482,988,1976,149
39,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0039_2.jpg,1,1482,988,1976,1482,149
282,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0282_2.jpg,0,1485,1485,1980,1980,149
247,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0247_1.jpg,1,0,493,493,986,149
264,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0264_4.jpg,1,494,1976,988,2470,149
200,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0200_4.jpg,0,2979,3972,3972,4965,149
4,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0004_2.jpg,0,1482,1482,1976,1976,149
234,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0234_4.jpg,1,0,1976,494,2470,149
252,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0252_1.jpg,1,495,495,990,990,149
119,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0119_2.jpg,0,1479,986,1972,1479,148
74,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0074_1.jpg,0,493,493,986,986,148
202,1,0,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0202_2.jpg,1,990,1485,1485,1980,148
225,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0225_1.jpg,0,493,493,986,986,148
148,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0148_4.jpg,1,986,2465,1479,2958,148
143,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0143_3.jpg,1,988,988,1482,1482,148
247,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0247_2.jpg,1,1482,1976,1976,2470,148
3,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0003_4.jpg,0,493,2465,986,2958,148
242,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0242_1.jpg,1,1482,494,1976,988,148
265,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0265_2.jpg,0,1482,988,1976,1482,147
60,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0060_2.jpg,1,495,990,990,1485,147
257,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0257_1.jpg,0,986,493,1479,986,147
270,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0270_4.jpg,0,493,986,986,1479,147
97,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0097_1.jpg,0,1479,493,1972,986,147
7,0,0,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0007_1.jpg,1,1482,494,1976,988,147
274,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0274_1.jpg,1,1482,988,1976,1482,147
187,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0187_2.jpg,1,494,1482,988,1976,147
216,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0216_2.jpg,1,986,1479,1479,1972,147
179,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0179_3.jpg,1,988,988,1482,1482,147
66,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\51_100\0066_3.jpg,0,493,493,986,986,147
270,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0270_4.jpg,0,1479,986,1972,1479,146
224,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0224_4.jpg,0,496,1488,992,1984,146
21,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0021_4.jpg,1,494,1482,988,1976,146
224,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0224_4.jpg,0,1488,1488,1984,1984,146
126,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0126_1.jpg,0,0,493,493,986,146
21,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0021_4.jpg,1,988,1482,1482,1976,146
225,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0225_2.jpg,0,988,1482,1482,1976,146
7,0,0,0,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0007_1.jpg,1,988,494,1482,988,146
225,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0225_4.jpg,0,1976,1482,2470,1976,146
257,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0257_2.jpg,0,493,986,986,1479,146
124,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0124_1.jpg,0,493,493,986,986,146
39,0,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0039_3.jpg,1,1972,493,2465,986,145
107,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0107_1.jpg,1,494,494,988,988,145
265,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0265_4.jpg,0,494,1482,988,1976,145
242,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\201_250\0242_1.jpg,1,988,494,1482,988,145
39,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0039_2.jpg,1,494,988,988,1482,145
252,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0252_1.jpg,1,1485,495,1980,990,145
274,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0274_1.jpg,1,494,988,988,1482,145
278,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0278_2.jpg,0,494,988,988,1482,145
268,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\251_300\0268_4.jpg,1,492,1476,984,1968,144
119,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0119_1.jpg,0,1479,493,1972,986,144
182,0,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\151_200\0182_1.jpg,1,990,495,1485,990,144
22,1,1,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\1_50\0022_4.jpg,0,1473,1964,1964,2455,144
138,1,0,1,D:\download\PD project\datasets\ICDAR 2013 - Gender Identification Competition Dataset\unzipped\101_150\0138_2.jpg,0,1479,986,1972,1479,144
